Id;anno;Abstract
1125;2008;This article analyzes the determinants of the earnings of American Jewish men using the 2000/2001 National Jewish Population Survey. Nonresponse to the question on earnings is analyzed. Earnings are related to conventional human capital variables, as well as Jewish-specific variables. Except for the size of place and region variables, the standard human capital variables have similar effects for Jewish men and the general male population. Jewish day schooling as a youth enhances earnings. Earnings vary by denomination, with Jewish men who identify their denomination as Conservative earning the most, with secular and Orthodox Jews earning less. The effect on earnings of religiosity (measured by synagogue attendance) is not monotonic. Earnings are highest for those who attend about once a week, are lower for those who attend daily, and are lowest for those who never attend. � 2008 Society for the Scientific Study of Religion.
1126;2008;"This article discusses contemporary spiritualities, focusing in particular on the recent growth of practices attending to ""mind, body, and sprit"" and centered on the goal of ""holistic well-being."" We argue that the growing popularity of such ""holistic spirituality"" since the 1980s can be greatly illuminated by reference to Charles Taylor's account of the expressive mode of modern selfhood. Taylor's account is limited, however, by its inability to explain why women are disproportionately active within the sphere of holistic spirituality. By paying closer attention to gender, we seek to refine Taylor's approach and to advance our understanding of contemporary spirituality. Drawing on findings from two qualitative studies of holistic spirituality and health carried out in the United Kingdom, this article offers an analysis of what the ""subjective turn"" may mean for women. We argue that holistic spiritualities align with traditional spheres and representations of femininity, while simultaneously supporting and encouraging a move away from selfless to expressive selfhood. By endorsing and sanctioning ""living life for others"" and ""living life for oneself,"" holistic spiritualities offer a way of negotiating dilemmas of selfhood that face many women - and some men-in late modern contexts. � 2008 Society for the Scientific Study of Religion."
1127;2008;This article uses field visits (including photographs) to examine the construction of religious memory in the commemoration of Kristallnacht (Crystal Night) in contemporary German society. Over the last two decades there has been a proliferation of Kristallnacht memorials to the synagogues that were destroyed during the pogroms of November 9, 1938. Based on research at 50 of these memorial sites, I explore the way in which violence against the synagogue (and Jewish sacred objects) has become the symbol of Jewish genocide in German Holocaust remembrance. The findings strongly suggest that the missing synagogue and its destroyed relics have replaced the murdered Jewish citizenry as the predominant subject of memory in public monuments and memorials throughout the country. However, this visual trope as a representation of the sacred is complicated by other attempts at humanizing (and thus implicitly Christianizing) the suffering and sacrifice of the Holocaust. � 2008 Society for the Scientific Study of Religion.
1128;2008;"This research project sought to examine the multiple functions that prayer serves in the coping process for members of Christian groups. We used concept mapping to describe and organize a small group of participants' perceptions concerning the functions of prayer when coping with personal difficulties, as well as examined the frequency and perceived effectiveness of these prayer functions. The number and variety of items generated by participants indicates that prayer can be used in multiple ways to deal with personal problems. Inspection of these items and the resulting concept map yielded three bipolar dimensions that describe a variety of prayer functions: approach/ avoidance; internal focus/external focus; and deferring/self-directing. The arrangement of items also corresponded roughly to a three-factor structure found in several existing coping measures. Participants reported that the most effective prayer functions involve seeking guidance and expressing gratitude. � 2008 The Society for the Scientific Study of Religion."
1129;2008;This study evaluates the psychometric properties and criterion validity of the Religious Social Support (RSS) Scale in a diverse, representative community sample of new mothers (N = 1,156). Results indicated that two factors best represented the RSS. Criterion validity was established by demonstrating that the RSS was associated with relational and health outcomes. However, these associations were reduced to statistical insignificance once a general measure of social support was included as a covariate. There were no indications that race moderated either the psychometric properties of the RSS or the relationships between social support and outcomes. Qualitative analyses indicated that religious social support is a salient construct in the lives of women that we studied and suggested ways to improve future developments of RSS scales. � 2008 The Society for the Scientific Study of Religion.
1130;2008;"This study extends research on the relationship between religious orientation, sexual prejudice, and antipathy toward value-violating behaviors. If intrinsic religion leads individuals to ""love the sinner but hate the sin,"" homosexual sexually promiscuous targets should be treated similarly to heterosexual promiscuous targets. One hundred female introductory psychology students were provided the opportunity to help two students. They had no information about the first student. The second student disclosed through a note that she was gay or said nothing about sexual orientation, and further stated that she was sexually promiscuous or celibate. Participants scoring high in intrinsic religiousness helped the disclosing student less when she revealed she was sexually promiscuous, but did not help a gay discloser less than a straight discloser. High intrinsic scores seemed to be related to antipathy toward the value-violation, but not toward the gay person as an individual. � 2008 Society for the Scientific Study of Religion."
1131;2008;"This study investigated whether audience characteristics identified as important in the conversion and religious recruitment literature could predict reaction to a Christianity-themed recruitment message. More specific goals involved (a) comparing the impact of potential recruits' dispositional attributes and personal motivations versus their situational availability on the persuasive effect of religious recruitment messages; and (b) rank ordering the audience characteristics examined based on their predictive power. Results indicated that dispositional and motivational considerations were more reliable predictors of receivers' responses to the recruitment message than were situational factors. Specifically, five of the six dispositional and motivational variables (i.e., loneliness, perceived childhood attachment history, meaning and purpose, other-orientation, and problem-solving perspective) were-at least under certain conditions-related to participants' interest in the church. The two variables representing situational availability, free time and membership status, however, were either unrelated to interest in the church or related to participants' reactions, but in the opposite direction of what was expected. � 2008 The Society for the Scientific Study of Religion."
1132;2008;"Thomas F. O'Dea's classic The Mormons identified ""Mormonism's encounter with modern secular thought"" as perhaps the church's greatest problem. In line with secularization theory, O'Dea predicted an attenuation of traditional Mormonism, and an adaptation and gradual liberalization of Mormon theology as the literal interpretation of Mormon origins ""dissolved"" in the solvent of modernity. O'Dea's views on the crisis facing Mormonism were based, in part, on ethnographic field work in Salt Lake City in the summer of 1950, as interpreted by a modernist Catholic sociologist. A review of his field notes suggests that key informants who ""hosted"" much of O'Dea's research activity were liberal Mormon academics who defined the church's traditional theology as a problem. This viewpoint agreed with O'Dea's preconceptions about the ""education and apostasy"" dilemma. A comparison of O'Dea's published ""reading"" of his field notes with the notes themselves suggests the plausibility of alternative readings. One such alternative is offered here, an interpretation of the interplay of education, Mormon theology, and Mormon intellectualism drawn from O'Dea's field notes, but with a different emphasis from that of his essay. Finally, reverting to a modernist perspective, I offer some hints from survey research suggesting that the predicted liberalization of Mormon theology has yet to occur. � 2008 Society for the Scientific Study of Religion."
1133;2008;Using data from a representative sample of adults in Toronto, Canada, I examine the education-contingent association between religiosity (subjective religiosity and religious attendance) and four health-related outcomes: depression, anxiety, alcohol use, and self-rated health. I also test the extent that two personal resources-the sense of mastery and self-esteem - contribute to those associations. Findings indicate that subjective religiosity and attendance are generally associated with lower levels of depression, anxiety, alcohol use, and poor health. Moreover, although not entirely uniform, subjective religiosity and attendance tend to be associated more negatively with these outcomes among individuals with fewer years of education. While the sense of mastery suppresses the education-contingent influence of religiosity on distress outcomes, self-esteem generally contributes to those patterns. On balance, the suppression effects of mastery are offset by the explanatory effects of self-esteem. These findings elaborate on the well-established association between religiosity and health by illustrating education-contingent effects and potential counterbalancing roles of personal resources in these processes. � 2008 Society for the Scientific Study of Religion.
1134;2008;We establish for the first time a national mortality rate for religious congregations by determining the 2005 status of congregations in the 1998 National Congregations Study sample. The annual mortality rate for religious congregations is 1 percent, which is among the lowest mortality rates ever observed for any type of organization. This unusually low mortality rate probably indicates an organizational population whose weakest members live on in a weakened state rather than an organizational population that is unusually robust all the way down to its most vulnerable members. � 2008 Society for the Scientific Study of Religion.
1135;2008;We examine the effects of some oft-overlooked influences on clergy public speech, an important component of a church's public witness. While there are many studies of denominational conflict, few studies connect denominational-level conflict with the ways in which clergy address salient public issues to their congregations. We also explore the impact that the presence of a congregant who has struggled with his or her sexuality, that is, the contact hypothesis, has on clergy speech. We test these ideas using 2004 survey data from clergy in Columbus, Ohio concerning their speech on the state's constitutional ban on gay marriage. We find that these intra-organizational constraints shape opinions that in turn affect speech, tempering indirectly the ability of clergy to present concerns about the proposed ban. � 2008 Society for the Scientific Study of Religion.
1136;2008;We explore the possibility that racially inclusive churches are also more inclusive in SES and supportive of gender equality. We used the Lilly Survey of Congregations to compare SES diversity and attitudes toward female leadership between multiracial and nonmultiracial churches. Findings indicate that multiracial churches promote SES diversity, but not necessarily gender equality. The relationship is straightforward as it concerns SES diversity, as multiracial churches are more likely to exhibit SES diversity than nonmultiracial churches. However, we found that a good deal of the propensity of multiracial churches to support gender equality is tied to the size of cities in which they are located. Further, theology acts as a suppressor variable in that conservative multiracial churches are less supportive of gender equality than other conservative churches, while progressive multiracial churches are more supportive of gender equality than other progressive churches. � 2008 The Society for the Scientific Study of Religion.
1137;2008;"We investigate the relationship between religiosity and support for Islamic rule in the Islamic Republic of Iran (IRI). Are high levels of religiosity associated with an ideology characterized by clerical rule, supremacy of Islamic law, and state enforcement of Islam?The data come from a random sampling survey conducted in Tehran in August 2003. It covers a range of questions on religiosity, social, and political attitudes, and has a sample of 412 respondents. The analyses show that religiosity is closely affiliated with an ideological understanding of Islam in Tehran. Interestingly, political dissatisfaction does not negatively affect this association. Shi'ism in Iran has evolved from a ""world-shaking"" force into a ""world-legitimating"" force. � 2008 Society for the Scientific Study of Religion."
1138;2008;We surveyed low-income urban adolescents about their total exposure to urban stressors and their use of religious coping resources, specifically in the areas of social support, spiritual support, and community service opportunities provided by their congregations. Additionally, we assessed their current levels of depressive symptomatology. Among females, the relationship between stress and depressive symptoms was moderated by the use of spiritual support and community service opportunities. The moderating relationship was such that at low levels of stress, high usage of these resources protected against the development of depressive symptoms. At high levels of stress, however, the protective relationship was lost. Lastly, when the social support aspects of religious coping were statistically controlled, the moderation effect disappeared, suggesting that within this sample, the social support seeking aspects of the resources, rather than their religious nature, was responsible for the effects. � 2008 The Society for the Scientific Study of Religion.
1139;2008;"Women are severely underrepresented in leadership roles and positions in Korean immigrant churches in the United States. Largely based on ethnographic research or casual observations, researchers have pointed to one or another of the following as a central factor in this underrepresentation: (1) the influence of Korean Confucian patriarchal traditions, (2) the conservative theological position of Korean churches, and (3) the practical need of Korean male immigrants to create high-status positions through ethnic churches. Although these three factors are intertwined and even reinforcing in the empirical world, this article intends to illustrate them empirically and pull them into a more analytic scheme. In particular, this article analyzes: (1) denominational affiliations of churches in South Korea and their official positions on female ordination to ministers and elders; (2) denominational affiliations of Korean immigrant churches in New York and their positions on women ordination; and (3) the proportion of women head pastors in churches in Korea and that of women head pastors in Korean immigrant churches in New York. � 2008 Society for the Scientific Study of Religion."
1140;2009;A central claim of the religious economies model is that religious competition affects levels of religious participation and commitment primarily because religious competition pushes the suppliers of religion (religious leaders and organizations) to market their faith more vigorously and effectively. We examine whether U.S. congregations experiencing greater religious competition measured by their smaller religious market share do more to recruit new members, offer more services to current followers, and whether their clergy work longer hours. The efforts of congregations and clergy do vary substantially, but this variation is not related to their denomination's market share. The variations are also not due to religious pluralism, intradenominational competition, or evangelical market share. Members of small market share congregations are more committed, but this higher commitment does not appear to arise because religious suppliers are responding to religious competition. Several alternative explanations for the higher commitment levels of small market share groups are offered with a discussion of the implications for theories of religious competition. � 2009 The Society for the Scientific Study of Religion.
1141;2009;"A growing literature examines the role of religious communities as sources of social support for members, and a smaller body of work also explores negative aspects of social relations within congregations. However, very little is known about the characteristics of religious groups that promote or impede the development of supportive networks. We use data from a unique source - the National Congregations Study, linked with individual records from the 1998 General Social Survey (GSS) - to explore this issue. Key findings reveal that: (1) individuals who attend very large churches tend to report lower levels of anticipated support and informal negative interaction; (2) the presence of major congregational conflict tends to dampen anticipated support and increase informal negative interaction; and (3) the absence of a well-defined period for informal socializing before or after the worship service is associated with lower levels of anticipated support, but is unrelated to the frequency of negative interaction among church members. Several implications and promising directions for future research are discussed. � 2009 Society for the Scientific Study of Religion."
1142;2009;An extensive literature has explored the effects of religion on opinions about environmental protection and action on environmental issues, but has largely concerned itself with the effects of theology as inspired by the Lynn White thesis. However, religion is multifaceted and any complete study should also incorporate the social dimensions of religious experience. In this article, we employ a unique data set to demonstrate the varied informational effects of church membership on environmental attitudes. We find that social sources of information in the church shape the dimensions of religious belief and exert much stronger effects on attitudes on the environment than do doctrinal or religiosity measures. � 2009 The Society for the Scientific Study of Religion.
1143;2009;"Analysis of International Social Survey Program (ISSP) data collected in 18 Western countries in 1998 demonstrates that Christian desires for a public role of religion are strongest in countries where Christian religiosity is numerically most marginal. Moreover, Dutch data covering the period 1970-1996 confirm that the decline of the number of Christians in the Netherlands has been coincided by a strengthening of the call for public religion among the remaining faithful and by increased polarization about this with the nonreligious. Religious decline and religious privatization, two of the most crucial dimensions of secularization (Casanova 1994), hence develop dialectically: as the number of Christians declines, the remaining faithful seem increasingly unwilling to accept the "" secularist truce"" -the secularist contract that guarantees religious freedom yet bans religion from the public sphere by relegating it to the private realm. � 2009 The Society for the Scientific Study of Religion."
1144;2009;"At the end of the 19th century, British missionaries campaigned to abolish the India-to-China opium trade, whose profits were crucial for British ambitions in Asia. This challenge by the missionaries had been slow to emerge, however, and focusing only on that well-known opposition masks the preceding half-century of accommodations and compromises with the opium traffic, both on the production end (Bengal) and on the receiving end (in Macau and Canton). Our research addresses the subjective calculus that was at work for the missionaries and asks how their reading of that calculus affected their movement across the spectrum from unconcern to outrage about opium. At the core of their enterprise from beginning to end was their unwavering commitment to the evangelical ""Great Commission,"" which spelled out the obligation to bring the Christian gospel to unsaved multitudes around the world. We argue that they consistently embraced whatever was pragmatically necessary to advance that goal and resisted whatever threatened to block movement toward it. Beneath changeability on the surface, a thread of value-rational coherence ran through a century of calculated and strategic missionary activity. The same thread is likely to be in evidence in other theaters of global evangelism where missionaries were (are) involved in secular controversies. � 2009 Society for the Scientific Study of Religion."
1145;2009;Borrowing from the literature on religion and deviance, the concept of moral communities is applied to religious and secular postsecondary education to explain institutional influences on student religious participation. Results from nationally representative panel data indicate that students attending Catholic and mainline Protestant affiliated institutions decline in religious participation at a faster rate than students attending evangelical institutions or students attending nonreligious public colleges and universities. This finding is consistent with Catholic and mainline Protestant institutions less successfully providing a shared moral order that legitimates religious language, motive, and behavior when compared to conservative Protestant colleges. At the same time, the religious and ethnic pluralism that activates minority religious identity at nonreligious public institutions is also less likely to be present on Catholic and mainline Protestant college campuses. Additional results indicate that evangelical students' religious participation declines while attending Catholic colleges and universities, while Catholic students increase their participation while attending evangelical institutions. The religious composition of students may act to alter friendship networks, and thus participation rates, on these campuses, although further research is necessary to validate the proposed institutional mechanisms. � 2009 Society for the Scientific Study of Religion.
1146;2009;"Despite important connections between religion and military action throughout world history, scholars have seldom explored the association between religiosity and military enlistment. Using data from the National Longitudinal Study of Adolescent Health (Add Health), we used a person-oriented analysis to categorize young men according to patterns of adolescent religious involvement. Youth indentified as "" highly religious evangelical"" are more likely to enlist in the military compared to their "" highly religious nonevangelical"" and "" nonreligious"" counterparts; however, these findings hold only for those young men without college experience. These findings are discussed along with study limitations and promising directions for future research. � 2009 The Society for the Scientific Study of Religion."
1147;2009;Drawing on interviews with 90 young people who have become Witches, we explore the visual media's influence on identity formation and maintenance. Witchcraft is a late modern religion that is highly individualistic and many young people report they have become a Witch without any interaction with other Witches. The rapid growth of interest in this religion among the young since The Craft was first shown provides an important example of the mass media's role in formation of contemporary religious identity. We argue that representations of Witchcraft in the visual mass media (along with other cultural trends such as environmentalism, feminism, and individualism) and cultural resources such as books, Internet sites, and magazines provide a mediated form of social interaction that sustains the plausibility of Witchcraft as a religion. It also helps the young to develop and legitimate their beliefs and practices and develop their Witchcraft persona. � 2009 Society for the Scientific Study of Religion.
1148;2009;Drawing upon the cultural repertoire and religious marketplace perspectives, this study examines the extent to which ecstatic, participatory worship practices are distinctive to African-American congregations and explores the role that ecstatic, participatory worship plays in contemporary African-American worship. National Congregations Study (NCS) data are used to conduct comparative analyses of African-American and white congregations' participation in two forms of ecstatic, participatory worship: verbal affirmation and spontaneous physical worship. Findings suggest that while spontaneous physical worship is distinctive to the religiocultural repertoires of African-American congregations, verbal affirmation is not. Traditional explanations about the origin of ecstatic, participatory worship, such as religious tradition, Pentecostalism, and social class, are less compelling than they were in the past. For contemporary African-American congregations, ecstatic, participatory worship is no longer associated with marginal or less-educated congregations, but with more sociopolitically and religiously progressive ones. � 2009 Society for the Scientific Study of Religion.
1149;2009;"Fundamentalists typically avoid influences from the outside world and form intense social bonds with members of their own group. Yet, active fundamentalists must create relationships with the objects of their missionary action, the Other. In this article I address the connections between the cultural practice of missionary work and the formation and maintenance of social ties among ultra-Orthodox Jewish missionaries belonging to the fundamentalist Hasidic sect Chabad-Lubavitch. These missionaries attempt to bring Jews to the beliefs and practices of Chabad by hosting Jews at Sabbath meals. This missionary act is an utterance that ""speaks"" with multiple voices, indexing the missionaries as both friendly members of their local Jewish community and ideal Lubavitchers. Through these meals, the missionaries engage not only the local Jews but also other Lubavitchers in dialogue, constructing a community that transcends face-to-face interaction. � 2009 Society for the Scientific Study of Religion."
1150;2009;"How do members of disparate ethnic and racial heritages come to identify and achieve stable affiliation with multiracial congregations? This article specifies an approach to understanding member experiences of corporate belonging in diverse congregations using ethnic identity theory. Synthesizing ethnographic data drawn from two extensive case studies, the article provides a heuristic model for understanding the process by which members of disparate ethnic and racial heritages come to identify and achieve stable affiliation with multiethnic/multiracial congregations. Three ""moments"" (affinity with the congregation, identity reorientation, and ethnic transcendence) represent key phases in the lived religious experience of members as they co-construct common bonds of spiritual kinship. Cautions and suggestions are provided for future research. � 2009 Society for the Scientific Study of Religion."
1151;2009;If and how Catholic and Protestant schools influence the religious lives of their students once they have graduated is unclear. Methodological limitations and inconsistencies in previous studies have resulted in confusing and often contradictory findings. Using data from two waves of the National Longitudinal Study of Adolescent Health (N = 11,212), I compare the religious lives of young adults who attended Catholic, Protestant, and secular schools as adolescents. The results suggest that Protestant schoolers are far more religious as young adults than those who attended a secular school, a difference that is at least partially explained by the schools' religious environment. But young adults who attended Catholic schools report levels of religiosity that are similar to those educated in a secular school, and are actually lower for some outcomes. Studies of religious schoolers that ignore the religious tradition of the school overlook these differing effects and forfeit statistical explanatory power. � 2009 Society for the Scientific Study of Religion.
1152;2009;"In light of increased scholarly and public discussion about the proper position of religion in higher education, we take stock of existing social scientific studies to illuminate what we know-and what we don't know-about religion and higher education. We argue that research shows that college students are more religiously engaged than has traditionally been thought, but that this interest appears to be more broad than deep; that the college experience does not lead to apostasy in most students, though its effect on students' religious engagements is still unclear; and that religion has a beneficial effect on some student outcomes, but not on others. We conclude by proposing three new directions for research that offer the potential to expand our understanding of the interaction of religion and higher education. � 2009 Society for the Scientific Study of Religion."
1153;2009;"In the globalization discourse, Christianity and Islam are often construed as representing two traditions that are conflicted and incompatible. This study engages the ""clash of civilizations"" discourse by examining Muslim-Christian differentials in the use of modern contraception in Nigeria, where Christians have a much higher contraceptive prevalence, and Tanzania, where Muslims are somewhat more likely to use contraception. Employing data from six nationally representative surveys conducted in the two countries between 1990 and 2004 and multilevel logistic regression, we find that the effects of religion remain strong but operate largely through the community religious milieu. Contraceptive use tends to be highest in religiously mixed areas, but the ""optimal"" religious makeup differs between the two nations, reflecting the historically shaped configurations of their religious expressions and politics. � 2009 Society for the Scientific Study of Religion."
1154;2009;Korea's religious context is not simple. According to the 2005 Korean Census, the Korean population consists of 23 percent Buddhists, 18 percent Protestants, and 11 percent Catholics, with 47 percent nonreligious. To accurately describe Korean religion in recent periods, we have used 1985, 1995, and 2005 Korean Censuses. We found that Korean people became more religious from 1985 to 1995, but that change was stalled from 1995 to 2005. The percentages of Buddhists and Protestants exhibited little change, and Buddhism continues to be an important religion in the lives of Koreans. Only the number of Catholics increased from 5 percent in 1985 to 11 percent in 2005, and the increasing percentage of Catholics occurred within all subgroups, regardless of age, gender, education, home ownership, and urbanicity. � 2009 The Society for the Scientific Study of Religion.
1155;2009;"Moral codes are produced and enforced by more or less specialized means and are subject to standard economic forces. This article argues that the intermediary role played by the Catholic Church between God and Christians, a key difference from Protestantism, faces the standard tradeoff of specialization benefits and agency costs. It applies this trade-off hypothesis to confession of sins to priests, an institution that epitomizes such intermediation, showing that this hypothesis fits cognitive, historical, and econometric evidence better than a simpler rent-seeking story. In particular, Catholics who confess more often are observed to comply more with the moral code; however, no relationship is observed between mass attendance and moral compliance. � 2009 Society for the Scientific Study of Religion."
1156;2009;"People who are neither very religious nor specifically nonreligious are generally understudied despite comprising on average half the national population in most European countries. From its size alone, we should expect this group to hold some of the clues, not only to how religious change takes place in Europe, but also why. Using the Religious and Moral Pluralism (RAMP) survey from 10 European countries, four subtypes of "" fuzzy fidelity"" were identified through cluster analysis. These included both "" believing without belonging"" and "" belonging without believing."" Detailed analysis of each type show great national differences in the ways that religion is practiced and understood. A sizable minority of the Dutch population can be classified as "" Believing without belonging,"" whereas Scandinavians are much more likely to belong without believing. The diversity of the religious landscape within fuzzy fidelity highlights the methodological issues involved in using single-scale measures for multidimensional phenomena. � 2009 The Society for the Scientific Study of Religion."
1157;2009;Prior research argues that religious homophily in social networks is a product of overlapping interests and activities unintentionally leading to relationships or the intentional seeking of relationships with people of similar religious beliefs. This article advances research on religious homophily by including the role that exclusive theological beliefs play in explaining religious homophily among friends. We lay out three propositions for individual-, congregational-, and cross-level effects on the relationship between exclusive theology and embeddedness within one's congregation. Using multilevel models and data from the U.S. Congregational Life Survey (USCLS), we find support for our three propositions. We discuss our findings in terms of how exclusive theologies may contribute to bonding forms of social capital, but limit exposure to diverse social perspectives and bridging forms of social capital. � 2009 Society for the Scientific Study of Religion.
1158;2009;"Prior research on those who are "" not religious"" in the traditional, organizational sense has focused on a broad category of people in the United States who do not identify with an established religious tradition. We distinguish three categories of people who are religiously nonbelieving or nonbelonging: atheists, agnostics, and unchurched believers. Examining issues of religious belief and identity, we compare private spiritual life, attitudes on political issues, and stance toward religion in the public sphere for these three categories of nonreligious respondents. Atheists are the most uniformly antireligious. Agnostics, by comparison, are less opposed to religion overall, while unchurched believers display higher levels of personal religiosity and spirituality than atheists or agnostics. While atheists, agnostics, and unchurched believers are similar in their political identification and attitudes related to religiously infused political topics, unchurched believers are as strongly opposed to religion in the public sphere as atheists. � 2009 The Society for the Scientific Study of Religion."
1159;2009;Rational choice theorists of religion have assumed that Adam Smith's Wealth of Nations advocates a free market in religion, which, they argue, leads to increased religious vitality. In fact, while Smith opposed direct government subsidies for religion and argued that a free market was the first-best solution, as a second-best policy he advocated religious regulation, including state-appointed clergy and the reduction of clergy income. Smith's rational choice approach to religion, which springs from his understanding of public goods, externalities and the need for civil peace, and government stability, can still provide direction for social scientific research, but it does not always support a policy of religious free markets. � 2009 Society for the Scientific Study of Religion.
1160;2009;"Recent attention from media, scholars, and religious leadership has focused on the dating activities of college students, particularly in relation to casual physical encounters or what some have termed ""hooking up."" In this article, we examine the impact of both individual and institutional religious involvement on ""hooking up"" in a national sample of college women (N = 1,000). The results of our analysis reveal several important patterns. First, Catholic college women are more likely to have ""hooked up"" while at school than college women with no religious affiliation. Second, conservative Protestant college women are less likely to have ""hooked up"" while at school than college women with no religious affiliation; however, this difference is mediated or explained by church attendance, which is protective against ""hooking up."" Finally, women who attend colleges and universities with a Catholic affiliation are more likely to have hooked up while at school than women who attend academic institutions with no religious affiliation, net of individual-level religious involvement. � 2009 Society for the Scientific Study of Religion."
1161;2009;Recent years have witnessed the resurgence of conservative Protestantism and its adherents' advocacy of gender traditionalism. Scholarship has traced conservative Protestant women's support for gender traditionalism to biblical inerrancy while linking conservative Protestant men's support for gender traditionalism to their denominational affiliation. Our study revisits this issue with more recent data, more sophisticated analytical techniques (structural equation modeling), and a refined measure of theological conservatism (accounting for beliefs pertaining to scripture, sin, and salvation). We find that theological conservatism is significantly related to gender traditionalism among conservative Protestant women but not men. For men, strength of denominational affiliation is more strongly related to traditionalist ideology. Strength of affiliation also affects gender ideology for women, but its effects, as well as those of religious attendance, are largely indirect through theological conservatism. We discuss these sex-specific patterns of religious influence in the context of conservative Protestantism exhibiting characteristics of a gendered institution. � 2009 The Society for the Scientific Study of Religion.
1162;2009;Reliable individual differences have not yet been identified in moral hypocrisy. This research examined whether intrinsic religious motivation combined with an experimental religious priming manipulation would predict decreased moral hypocrisy. A sample of Christian college students (N = 142) completed the Religious Orientation Scale-Revised, and the moral motivation paradigm, which tests whether participants will act in accordance with their moral beliefs at a cost to themselves. Half the participants received religious priming prior to the procedure. Intrinsic religiosity predicted decreased moral hypocrisy, but only when religiosity was primed. Findings support Allport's view of intrinsic religiosity, but with an emphasis on cognitive processes in addition to motivational ones. � 2009 Society for the Scientific Study of Religion.
1163;2009;Religious doubt arises from a process in which there is a precipitant, the experience of doubt, a coping response, and a health-related outcome. We assess whether social factors precipitate doubt and the coping responses that are invoked to deal with doubt. We evaluate whether these coping responses are, in turn, associated with health. Over time, people who encounter more negative interaction with fellow congregants have more doubts about religion, whereas more spiritual support and greater involvement in prayer groups are associated with less religious doubt. People who encounter more negative interaction are more likely to suppress religious doubts, but people who attend Bible study groups are more likely to seek spiritual growth when faced with doubt. Suppressing religious doubt is associated with less favorable health, whereas seeking spiritual growth has no significant effect. � 2009 Society for the Scientific Study of Religion.
1164;2009;The fact that women are more religious than men is one of the most consistent findings in the sociology of religion. Miller and Stark (2002) propose that a gender difference in risk preference of physiological origin might explain this phenomenon. While acknowledging the utility of their risk-preference mechanism, we believe that their assumption regarding the genesis of this difference is a premature concession to biology. Returning to Miller's original paper on gender, risk, and religiosity, we draw on power-control theory (PCT), developed in the work of John Hagan and colleagues, to introduce a plausible socialization account for these differences. We evaluate these claims using data from the General Social Survey. Women raised by high-socioeconomic status (SES) mothers are less religious than women raised by low-education mothers, but mother's SES has little effect on men's chances of being irreligious and father's SES has a negligible effect on the gender difference in religiosity. � 2009 Society for the Scientific Study of Religion.
1165;2009;The relationship between the material culture of public worship and congregants' homes is explored in a study of two Catholic parishes - theologically liberal St. Brigitta and conservative Our Lady of Assumption. At St. Brigitta, congregants' worship space is almost devoid of religious art and ritual objects are plain, but worshippers' homes are rich in decorative objects. By contrast, masses at Our Lady of the Assumption take place in a church filled with devotional art and ornate objects, but worshippers' homes are spare, neutrally furnished, and display few decorations. Distinct congregational logics surrounding the making of the self help to explain the material culture differences: St. Brigitta parishioners value individualized self-expression whereas Assumption's members subordinate individuality to family and church identities. Individuals use material objects not only for self-expression, but also to explicitly shape identities and make the self. � 2009 Society for the Scientific Study of Religion.
1166;2009;The underlying assumption of this article is that prophetic statements composed for publication in religious organizations as the word of God are, in some form and to some degree, socially constructed. We expand on this assumption by comparing and contrasting The Family International and the Church of Jesus Christ of Latter-day Saints-both of which are organized around belief in ongoing prophecy and revelation. Derived from our comparative analysis of these two religious groups, we formulate a prophecy typology that specifies (1) the channels through which revelations are proclaimed (a designated individual or group of collaborators) and (2) the modality of prophetic statements attributed to a divine source (inspirational or oracular). Based on this typology we conclude by proposing a set of hypotheses for guiding further studies in the social construction of prophecy. � 2009 The Society for the Scientific Study of Religion.
1167;2009;This article focuses on the perceptions of baalei teshuvah, Jews who were raised with little identification with Judaism as a religious system and subsequently became Orthodox, as an example of the social integration of a group that migrates from one community to another. The baalei teshuvah participants perceived themselves as unique and distinct from those who were raised Orthodox and preferred to associate with others like themselves. They experienced a mixture of pride in their own religious fervor and embarrassment over their lack of knowledge compared with those who grew up Orthodox. At the same time they expressed ambivalent feelings toward Jews who were raised Orthodox. Immigration theory and the concepts of human, social, religious, and spiritual capital are used to discuss the baalei teshuvah's marginal status and preference to associate with other baalei teshuvah. � 2009 Society for the Scientific Study of Religion.
